auc,prauc,AP,auc_01,f1,accuracy,precision,recall,evalset,encoding,weight,cols,flip
0.4879955127331439,0.01766140460068185,0.01784245409973548,0.49767138493198,0.003710575139146567,0.980310196898031,0.030303030303030304,0.001976284584980237,prime_related,onehot,KL,blsm_mut_score-ratio_rank,False
0.5341129536921152,0.2556195019952234,0.25851605569054303,0.5149364337000197,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,blsm_mut_score-ratio_rank,False
0.5138249166823522,0.20355052377287555,0.2045301423458223,0.5038149255575246,0.009787928221859706,0.7998681173755358,0.14285714285714285,0.005067567567567568,cedar_related,onehot,None,blsm_mut_score-ratio_rank,False
0.4824605573702856,0.01784765480081595,0.017971272164778614,0.5023812229349565,0.0,0.980530194698053,0.0,0.0,prime_related,onehot,None,blsm_mut_score-ratio_rank,False
0.5465660200250314,0.2407401722180979,0.2444164651912913,0.5029148277452078,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,blsm_mut_score-ratio_rank,False
0.5091144247483863,0.2004544600126606,0.2013900810936989,0.5010785840283026,0.025764895330112725,0.8005275304978569,0.27586206896551724,0.013513513513513514,cedar_related,onehot,Shannon,blsm_mut_score-ratio_rank,False
0.4886494505135889,0.017680494928228284,0.017861936606168225,0.4977650749653555,0.003738317757009345,0.9804568620980457,0.034482758620689655,0.001976284584980237,prime_related,onehot,Shannon,blsm_mut_score-ratio_rank,False
0.5717302878598247,0.27287406068105974,0.27416655774816,0.5067024570186417,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,Mask,blsm_mut_score-ratio_rank,False
0.5192080394610096,0.20088175705996858,0.20175251815083745,0.4999739222609487,0.03053435114503817,0.7906363336630399,0.15873015873015872,0.016891891891891893,cedar_related,BL62LO,Mask,blsm_mut_score-ratio_rank,False
0.4762821484953377,0.018526837858337124,0.018759062229467965,0.5080879601980801,0.036585365853658534,0.9594470721959447,0.03271028037383177,0.041501976284584984,prime_related,BL62LO,Mask,blsm_mut_score-ratio_rank,False
0.5765566332916146,0.2749164592302638,0.2762177196914081,0.5067436269020487,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,KL,blsm_mut_score-ratio_rank,False
0.5185776210458718,0.2006780137742914,0.2015149497002976,0.499878498132018,0.03358778625954199,0.7912957467853611,0.1746031746031746,0.018581081081081082,cedar_related,BL62LO,KL,blsm_mut_score-ratio_rank,False
0.476404711069069,0.018527226220054926,0.01875063654485267,0.5073809521237401,0.03661726242371404,0.9594837384959484,0.0327613104524181,0.041501976284584984,prime_related,BL62LO,KL,blsm_mut_score-ratio_rank,False
0.5803973717146432,0.2651907522859107,0.26894919191580563,0.5173654568210263,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,blsm_mut_score-ratio_rank,False
0.5183056622784193,0.20349124721432635,0.2046676285400019,0.5024458442573322,0.06240713224368499,0.7919551599076822,0.25925925925925924,0.03547297297297297,cedar_related,BL62LO,None,blsm_mut_score-ratio_rank,False
0.465041831492409,0.017817436561806937,0.018049727111160187,0.5029532334249138,0.02953953084274544,0.9590437428959043,0.02635658914728682,0.03359683794466403,prime_related,BL62LO,None,blsm_mut_score-ratio_rank,False
0.5717302878598247,0.27287406068105974,0.27416655774816,0.5067024570186417,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,Shannon,blsm_mut_score-ratio_rank,False
0.5192080394610096,0.20088175705996858,0.20175251815083745,0.4999739222609487,0.03053435114503817,0.7906363336630399,0.15873015873015872,0.016891891891891893,cedar_related,BL62LO,Shannon,blsm_mut_score-ratio_rank,False
0.476282074662462,0.018526719664806086,0.01875894121220069,0.5080875716039972,0.036585365853658534,0.9594470721959447,0.03271028037383177,0.041501976284584984,prime_related,BL62LO,Shannon,blsm_mut_score-ratio_rank,False
0.5089017521902378,0.25407876900201226,0.25533503415526737,0.5132484684803372,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,blsm_mut_score-ratio_rank,False
0.5229421094589058,0.20241786224899344,0.203267356818725,0.4998245944255992,0.025356576862123614,0.7972304648862513,0.20512820512820512,0.013513513513513514,cedar_related,BL62FREQ,Mask,blsm_mut_score-ratio_rank,False
0.47570994370833886,0.018768709627654447,0.019051862484687578,0.502947948545387,0.02086049543676662,0.9724636086972464,0.03065134099616858,0.015810276679841896,prime_related,BL62FREQ,Mask,blsm_mut_score-ratio_rank,False
0.49742647058823536,0.250282476654779,0.25152154429810025,0.5130014491798959,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,blsm_mut_score-ratio_rank,False
0.5241904901624279,0.20257609169540675,0.2034285119868901,0.4997164227985289,0.02857142857142857,0.798219584569733,0.23684210526315788,0.015202702702702704,cedar_related,BL62FREQ,KL,blsm_mut_score-ratio_rank,False
0.4762041809785543,0.019145372872419464,0.01950485579589453,0.5029575468192334,0.02387267904509284,0.9730136031973013,0.036290322580645164,0.017786561264822136,prime_related,BL62FREQ,KL,blsm_mut_score-ratio_rank,False
0.5434136420525657,0.287397848878554,0.2888792711156859,0.5297164218430933,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,blsm_mut_score-ratio_rank,False
0.5222888548113865,0.2058453462529635,0.20684548522813676,0.5067191698479566,0.022082018927444796,0.7955819320804484,0.16666666666666666,0.011824324324324325,cedar_related,BL62FREQ,None,blsm_mut_score-ratio_rank,False
0.4622900802135128,0.01738171814442716,0.017653587562854723,0.5019827974218088,0.0170316301703163,0.9703736295970373,0.022151898734177215,0.01383399209486166,prime_related,BL62FREQ,None,blsm_mut_score-ratio_rank,False
0.5094727784730914,0.2540934450997994,0.255347368666127,0.5130014491798959,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,blsm_mut_score-ratio_rank,False
0.522874984775845,0.20241940288497198,0.2032682048282961,0.49991200584141354,0.025356576862123614,0.7972304648862513,0.20512820512820512,0.013513513513513514,cedar_related,BL62FREQ,Shannon,blsm_mut_score-ratio_rank,False
0.475728771091653,0.018773454993588602,0.019056945238608812,0.5029456169808899,0.023376623376623377,0.9724269423972427,0.03409090909090909,0.017786561264822136,prime_related,BL62FREQ,Shannon,blsm_mut_score-ratio_rank,False
0.5328457446808511,0.22354493814740678,0.2263434115467926,0.49859198998748433,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,mutation_score-ratio_rank,False
0.509364239290499,0.19955331177058339,0.20047351851977613,0.5004018739842065,0.0033167495854063023,0.8018463567424992,0.09090909090909091,0.0016891891891891893,cedar_related,onehot,Mask,mutation_score-ratio_rank,False
0.4864614132409812,0.017550711282683533,0.01772795543442917,0.4977914993629894,0.0038610038610038607,0.981080189198108,0.08333333333333333,0.001976284584980237,prime_related,onehot,Mask,mutation_score-ratio_rank,False
0.5405976220275345,0.2424846246897933,0.24669798190200615,0.5093373295566826,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,KL,mutation_score-ratio_rank,False
0.508780877354208,0.2002153385788489,0.2011426924858205,0.500553751319184,0.02258064516129032,0.8001978239366964,0.25,0.011824324324324325,cedar_related,onehot,KL,mutation_score-ratio_rank,False
0.4840219750264728,0.01761914328981268,0.017823185758412154,0.49965356448919707,0.0036900369003690036,0.98020019799802,0.027777777777777776,0.001976284584980237,prime_related,onehot,KL,mutation_score-ratio_rank,False
0.5312421777221528,0.24678543835580696,0.24966754955373305,0.5061672485343521,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,mutation_score-ratio_rank,False
0.5096548822480818,0.20279965661886154,0.20367519845013798,0.504225030783387,0.00977198697068404,0.7995384108143752,0.13636363636363635,0.005067567567567568,cedar_related,onehot,None,mutation_score-ratio_rank,False
0.4758498570078695,0.01767655820347099,0.017816858036539943,0.5034449992367623,0.003717472118959107,0.9803468631980347,0.03125,0.001976284584980237,prime_related,onehot,None,mutation_score-ratio_rank,False
0.535653942428035,0.23182277720866185,0.23534568332727718,0.5012680324089323,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,mutation_score-ratio_rank,False
0.5066930921089052,0.20012529793491296,0.2010837286627354,0.5008633334168598,0.02584814216478191,0.8011869436201781,0.2962962962962963,0.013513513513513514,cedar_related,onehot,Shannon,mutation_score-ratio_rank,False
0.48215998373314084,0.017476566251889484,0.01767713517727387,0.4989961798792372,0.003663003663003663,0.9800535327980053,0.025,0.001976284584980237,prime_related,onehot,Shannon,mutation_score-ratio_rank,False
0.5674280350438047,0.27055106060951106,0.2718224939810716,0.5048498122653317,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,Mask,mutation_score-ratio_rank,False
0.5186011492852951,0.2010469341154025,0.20187020456186033,0.50030135085602,0.03053435114503817,0.7906363336630399,0.15873015873015872,0.016891891891891893,cedar_related,BL62LO,Mask,mutation_score-ratio_rank,False
0.4757853270744712,0.018467339065797818,0.018688969008003917,0.5079453461696736,0.03639514731369151,0.9592270743959227,0.032407407407407406,0.041501976284584984,prime_related,BL62LO,Mask,mutation_score-ratio_rank,False
0.5716677096370463,0.2726739557051613,0.2739590497672213,0.5048909821487385,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,KL,mutation_score-ratio_rank,False
0.5186897261866537,0.20106330047691556,0.20188187749253694,0.5001800675165776,0.03053435114503817,0.7906363336630399,0.15873015873015872,0.016891891891891893,cedar_related,BL62LO,KL,mutation_score-ratio_rank,False
0.47560687301380333,0.0184485332132983,0.018670976308079002,0.507415148403031,0.03633217993079585,0.9591537417959154,0.03230769230769231,0.041501976284584984,prime_related,BL62LO,KL,mutation_score-ratio_rank,False
0.582438986232791,0.27110154360907335,0.27540430712499114,0.5210707463276464,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,mutation_score-ratio_rank,False
0.5178094932294031,0.20331799837964126,0.20435518301867778,0.5028391956284968,0.044977511244377814,0.7899769205407188,0.2,0.02533783783783784,cedar_related,BL62LO,None,mutation_score-ratio_rank,False
0.4653427742939325,0.017627818570782113,0.01783356876994535,0.5029007732237288,0.029134532990574124,0.9584570820958457,0.025718608169440244,0.03359683794466403,prime_related,BL62LO,None,mutation_score-ratio_rank,False
0.5674280350438047,0.27055106060951106,0.2718224939810716,0.5048498122653317,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,Shannon,mutation_score-ratio_rank,False
0.5186011492852951,0.2010469341154025,0.20187020456186033,0.50030135085602,0.03053435114503817,0.7906363336630399,0.15873015873015872,0.016891891891891893,cedar_related,BL62LO,Shannon,mutation_score-ratio_rank,False
0.475785400907347,0.018467340782339407,0.018688970726696095,0.5079453461696736,0.03639514731369151,0.9592270743959227,0.032407407407407406,0.041501976284584984,prime_related,BL62LO,Shannon,mutation_score-ratio_rank,False
0.5085810387984981,0.25416142383884,0.25541920786347583,0.5123839009287926,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,mutation_score-ratio_rank,False
0.5223843517831638,0.2025571776557447,0.20340122439685124,0.49983588506680854,0.019108280254777073,0.7969007583250907,0.16666666666666666,0.010135135135135136,cedar_related,BL62FREQ,Mask,mutation_score-ratio_rank,False
0.47173913781807014,0.0184917086486252,0.018792972913411483,0.502673756560527,0.021024967148488827,0.9726836064972684,0.03137254901960784,0.015810276679841896,prime_related,BL62FREQ,Mask,mutation_score-ratio_rank,False
0.4934136420525657,0.24931040181224873,0.2505480895791572,0.512630920229234,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,mutation_score-ratio_rank,False
0.5239289115006034,0.20284302836917995,0.2036891420826876,0.49959623210178417,0.022222222222222223,0.7969007583250907,0.18421052631578946,0.011824324324324325,cedar_related,BL62FREQ,KL,mutation_score-ratio_rank,False
0.47309153460303244,0.018616299635502917,0.018918597576357714,0.5027656979205297,0.02108036890645586,0.9727569390972757,0.03162055335968379,0.015810276679841896,prime_related,BL62FREQ,KL,mutation_score-ratio_rank,False
0.5451580100125156,0.285409612002814,0.2868816008051641,0.5276990975561557,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,mutation_score-ratio_rank,False
0.5217366331919794,0.20557574080676244,0.2065798160158784,0.5063545914011642,0.022082018927444796,0.7955819320804484,0.16666666666666666,0.011824324324324325,cedar_related,BL62FREQ,None,mutation_score-ratio_rank,False
0.4609254271711775,0.01728630128593419,0.01755203890086561,0.5019524870833464,0.01699029126213592,0.97030029699703,0.0220125786163522,0.01383399209486166,prime_related,BL62FREQ,None,mutation_score-ratio_rank,False
0.5088939299123905,0.2542077534595035,0.2554654015910329,0.5123015611619788,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,mutation_score-ratio_rank,False
0.522276398684633,0.20256545039232526,0.2034102198089331,0.4998978014863437,0.019108280254777073,0.7969007583250907,0.16666666666666666,0.010135135135135136,cedar_related,BL62FREQ,Shannon,mutation_score-ratio_rank,False
0.471749179089171,0.018502284541283383,0.018805722570987282,0.5026858029770954,0.02096985583224115,0.9726102738972611,0.0311284046692607,0.015810276679841896,prime_related,BL62FREQ,Shannon,mutation_score-ratio_rank,False
0.5479192740926158,0.23038965373084375,0.23319216268606052,0.49941538765562216,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.5108485943952965,0.19987126687262052,0.20079490249070794,0.5009339909779764,0.00333889816360601,0.8031651829871415,0.14285714285714285,0.0016891891891891893,cedar_related,onehot,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.4871583955879836,0.017488954593487763,0.01765470634278299,0.49692843190497626,0.0,0.981080189198108,0.0,0.0,prime_related,onehot,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.551290675844806,0.24748750518829157,0.25163169124899154,0.5074023450365589,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5090569881639115,0.20047626791808423,0.20141902663186761,0.5018193957773294,0.016260162601626018,0.8005275304978569,0.21739130434782608,0.008445945945945946,cedar_related,onehot,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.48544067373385114,0.0175041186247577,0.0176693252291748,0.49858061736703585,0.0037453183520599247,0.9804935283980494,0.03571428571428571,0.001976284584980237,prime_related,onehot,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5381648936170212,0.24795071421143852,0.2521972079165184,0.513330808247151,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,blsm_mut_score-mutation_score-ratio_rank,False
0.5118014880919428,0.20312092070210314,0.20404104067470274,0.5047112567838543,0.013008130081300815,0.7998681173755358,0.17391304347826086,0.006756756756756757,cedar_related,onehot,None,blsm_mut_score-mutation_score-ratio_rank,False
0.4795813705478591,0.017749056987844812,0.01788227301129984,0.5019857895962467,0.0,0.9805668609980567,0.0,0.0,prime_related,onehot,None,blsm_mut_score-mutation_score-ratio_rank,False
0.5446730287859824,0.24296680894995307,0.24573697803598482,0.5006916540412357,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.5076189975309189,0.2000532486673707,0.200997072843991,0.5014406129754672,0.01951219512195122,0.8011869436201781,0.2608695652173913,0.010135135135135136,cedar_related,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.4859504159079723,0.017542092298035546,0.01770910471736465,0.49837559512892343,0.0037453183520599247,0.9804935283980494,0.03571428571428571,0.001976284584980237,prime_related,onehot,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.5752737797246559,0.27465705930913653,0.27596074788385905,0.5073200052697451,0.08163265306122448,0.7926267281105991,1.0,0.0425531914893617,ibel_neoepi,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.5192682440736517,0.2008242181014498,0.2016795533305465,0.499933130266902,0.027649769585253458,0.7912957467853611,0.15254237288135594,0.015202702702702704,cedar_related,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.47666895893134886,0.018561235291600413,0.018793434685927167,0.5080806934887308,0.035211267605633804,0.9598137351959813,0.031746031746031744,0.039525691699604744,prime_related,BL62LO,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.5812343554443054,0.277296266130571,0.27861419764874024,0.507731704103814,0.09137055837563451,0.793778801843318,1.0,0.047872340425531915,ibel_neoepi,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5186482057641418,0.20065398041243648,0.201463709753869,0.4999983246145302,0.02773497688751926,0.7919551599076822,0.15789473684210525,0.015202702702702704,cedar_related,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.47741385881470766,0.018593628428341013,0.018813213633432236,0.5079147638153532,0.03536693191865606,0.9599970666959997,0.032,0.039525691699604744,prime_related,BL62LO,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5856148310387985,0.26871486304412834,0.27261767563982725,0.5180241749555365,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank,False
0.5183354185812195,0.20304808725980739,0.20410329011396056,0.5028981983341715,0.05671641791044776,0.7916254533465216,0.24358974358974358,0.03209459459459459,cedar_related,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank,False
0.46457107307667944,0.01780640749279281,0.018031328162718446,0.503549336748008,0.030249110320284697,0.9600337329960034,0.02750809061488673,0.03359683794466403,prime_related,BL62LO,None,blsm_mut_score-mutation_score-ratio_rank,False
0.5752659574468085,0.2746538830608213,0.27595756307930364,0.5073200052697451,0.08163265306122448,0.7926267281105991,1.0,0.0425531914893617,ibel_neoepi,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.5192682440736517,0.2008242181014498,0.2016795533305465,0.499933130266902,0.027649769585253458,0.7912957467853611,0.15254237288135594,0.015202702702702704,cedar_related,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.47666888509847316,0.018561226677323066,0.018793426014571506,0.5080806934887308,0.035211267605633804,0.9598137351959813,0.031746031746031744,0.039525691699604744,prime_related,BL62LO,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.5127737797246559,0.25555592698708834,0.25682521642211686,0.5130837889467097,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.5222494104100003,0.20204439898377996,0.20287725290542963,0.4998224091402038,0.025559105431309907,0.7988789976920541,0.23529411764705882,0.013513513513513514,cedar_related,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.4744488043577935,0.018790400171262964,0.019108710522175717,0.5028188187316555,0.024291497975708502,0.973490265097349,0.03829787234042553,0.017786561264822136,prime_related,BL62FREQ,Mask,blsm_mut_score-mutation_score-ratio_rank,False
0.5011029411764706,0.2516261153066712,0.2528749205251913,0.5134954877807786,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5237967381556075,0.20220855509802316,0.2030340772475109,0.4994654791922952,0.019108280254777073,0.7969007583250907,0.16666666666666666,0.010135135135135136,cedar_related,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.47523025151464454,0.018867812870420525,0.019185027503257627,0.5030343330100049,0.024291497975708502,0.973490265097349,0.03829787234042553,0.017786561264822136,prime_related,BL62FREQ,KL,blsm_mut_score-mutation_score-ratio_rank,False
0.5463782853566959,0.2878877875510317,0.28940343349637454,0.5300457809103485,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank,False
0.522490228860569,0.2057480540834402,0.20673360661133625,0.5064678620274903,0.022187004754358162,0.7965710517639301,0.1794871794871795,0.011824324324324325,cedar_related,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank,False
0.4607903130085701,0.017264442868427796,0.017473271594030095,0.5016847457602618,0.014943960149439602,0.9709969566970997,0.020202020202020204,0.011857707509881422,prime_related,BL62FREQ,None,blsm_mut_score-mutation_score-ratio_rank,False
0.5134699624530663,0.25563595587946364,0.2569045882780228,0.5128367696462683,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.5222646345649213,0.20208783414543957,0.20292062951905476,0.49983697770950625,0.025559105431309907,0.7988789976920541,0.23529411764705882,0.013513513513513514,cedar_related,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.4743534861152109,0.018772705742499247,0.019088835102803695,0.5028115520223062,0.02425876010781671,0.9734535987973454,0.038135593220338986,0.017786561264822136,prime_related,BL62FREQ,Shannon,blsm_mut_score-mutation_score-ratio_rank,False
0.46132665832290365,0.1926814610276113,0.19417650334750086,0.47759534944997034,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,blsm_mut_score,True
0.5163666585471174,0.21464013603850013,0.21574645568114187,0.5072960851923314,0.019867549668874177,0.8048137157929443,0.5,0.010135135135135136,cedar_related,onehot,Mask,blsm_mut_score,True
0.5202494783338164,0.01895259490782285,0.019047418872357964,0.4931819186333886,0.0,0.9808235250980823,0.0,0.0,prime_related,onehot,Mask,blsm_mut_score,True
0.48669430538172714,0.19943276364043458,0.20101400374049747,0.48023022198801135,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,KL,blsm_mut_score,True
0.5190495698484228,0.21436530831966766,0.21545215601965398,0.5070531542992139,0.03514376996805112,0.8008572370590175,0.3235294117647059,0.018581081081081082,cedar_related,onehot,KL,blsm_mut_score,True
0.5111421192781922,0.01817612890392742,0.018254631142256433,0.489185345069486,0.0,0.9766802331976681,0.0,0.0,prime_related,onehot,KL,blsm_mut_score,True
0.4459637046307885,0.1832506468536083,0.18462965971634393,0.4755780251630327,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,None,blsm_mut_score,True
0.5246423707607648,0.21866518570486476,0.21976579001865285,0.5117974088925381,0.029220779220779227,0.8028354764259809,0.375,0.015202702702702704,cedar_related,onehot,None,blsm_mut_score,True
0.5169052182270925,0.018655154762214386,0.018742528098917053,0.49202829937962744,0.0,0.9793568730979357,0.0,0.0,prime_related,onehot,None,blsm_mut_score,True
0.48884543178973716,0.19984973906826606,0.2014075467187597,0.47928331466965285,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Shannon,blsm_mut_score,True
0.5173250883000986,0.21333739435873883,0.21442072542041413,0.5063352880468385,0.03514376996805112,0.8008572370590175,0.3235294117647059,0.018581081081081082,cedar_related,onehot,Shannon,blsm_mut_score,True
0.5122611303429345,0.01822153340735779,0.018300151896298942,0.4892578955847544,0.0,0.976460235397646,0.0,0.0,prime_related,onehot,Shannon,blsm_mut_score,True
0.32479662077596994,0.1558989430396865,0.1576740305665534,0.48899940715367896,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Mask,blsm_mut_score,True
0.5196751442142675,0.2080439616617309,0.20931987256302156,0.5044654121768765,0.04636785162287481,0.7965710517639301,0.2727272727272727,0.02533783783783784,cedar_related,BL62LO,Mask,blsm_mut_score,True
0.509568371531756,0.018482680209157193,0.018569321949513235,0.4931106893380019,0.004739336492890995,0.96920030799692,0.005917159763313609,0.003952569169960474,prime_related,BL62LO,Mask,blsm_mut_score,True
0.32673654568210264,0.15589632388133506,0.15760906275105604,0.48854653843620316,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,KL,blsm_mut_score,True
0.5189879812216969,0.20778119280482743,0.2092136107035466,0.5041256002978981,0.04636785162287481,0.7965710517639301,0.2727272727272727,0.02533783783783784,cedar_related,BL62LO,KL,blsm_mut_score,True
0.5086258210400365,0.01842344781358402,0.018510549628064466,0.49306499067385856,0.004767580452920143,0.9693836394969384,0.006006006006006006,0.003952569169960474,prime_related,BL62LO,KL,blsm_mut_score,True
0.41717772215269083,0.17639937446637746,0.17877895570997648,0.48558230683090703,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,None,blsm_mut_score,True
0.5046046148565608,0.20235041918252883,0.20338761279054113,0.5049137598971576,0.05943536404160476,0.7912957467853611,0.24691358024691357,0.033783783783783786,cedar_related,BL62LO,None,blsm_mut_score,True
0.5119409171608424,0.018974873152038604,0.01909236582446981,0.4992928714614943,0.02397260273972603,0.95820041799582,0.021148036253776436,0.02766798418972332,prime_related,BL62LO,None,blsm_mut_score,True
0.32479662077596994,0.1558989430396865,0.1576740305665534,0.48899940715367896,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62LO,Shannon,blsm_mut_score,True
0.5196751442142675,0.2080439616617309,0.20931987256302156,0.5044654121768765,0.04636785162287481,0.7965710517639301,0.2727272727272727,0.02533783783783784,cedar_related,BL62LO,Shannon,blsm_mut_score,True
0.509568371531756,0.018482680209157193,0.018569321949513235,0.4931106893380019,0.004739336492890995,0.96920030799692,0.005917159763313609,0.003952569169960474,prime_related,BL62LO,Shannon,blsm_mut_score,True
0.3479036295369211,0.1654247341037487,0.16754581995011336,0.4941868124629471,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Mask,blsm_mut_score,True
0.5256734612531416,0.21404993250688428,0.21495032047386872,0.5039383941823623,0.028708133971291867,0.7992087042532147,0.2571428571428571,0.015202702702702704,cedar_related,BL62FREQ,Mask,blsm_mut_score,True
0.516504748709069,0.01911179559479313,0.019207921898696315,0.494788016837222,0.0028449502133712657,0.9742969236974297,0.005076142131979695,0.001976284584980237,prime_related,BL62FREQ,Mask,blsm_mut_score,True
0.35254224030037545,0.16589644922036528,0.16796621787341967,0.4941868124629471,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,KL,blsm_mut_score,True
0.5256900694221465,0.21412404280484781,0.21503037641413628,0.5041948010020845,0.03184713375796178,0.7995384108143752,0.2777777777777778,0.016891891891891893,cedar_related,BL62FREQ,KL,blsm_mut_score,True
0.5157868716582317,0.019074234912073582,0.019172248411044174,0.4949118617714268,0.005657708628005657,0.9742235910974224,0.009950248756218905,0.003952569169960474,prime_related,BL62FREQ,KL,blsm_mut_score,True
0.40975438047559454,0.174375178551614,0.17605596714894245,0.4848000790461761,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,None,blsm_mut_score,True
0.5104884047300066,0.20881709555760888,0.2101796064316791,0.5084032964593131,0.04361370716510904,0.7975601714474118,0.28,0.02364864864864865,cedar_related,BL62FREQ,None,blsm_mut_score,True
0.529003916243395,0.01956510551155763,0.0196700661388765,0.4968147292763339,0.009411764705882352,0.9691269753969127,0.011627906976744186,0.007905138339920948,prime_related,BL62FREQ,None,blsm_mut_score,True
0.3484198998748435,0.16550523792975896,0.1676255502203811,0.4941456425795402,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,BL62FREQ,Shannon,blsm_mut_score,True
0.5257115216404442,0.21404904553843584,0.21494916839410078,0.5039201834707344,0.028708133971291867,0.7992087042532147,0.2571428571428571,0.015202702702702704,cedar_related,BL62FREQ,Shannon,blsm_mut_score,True
0.5166417825264458,0.019125805576016845,0.01922200232428402,0.4947946229366305,0.0028449502133712657,0.9742969236974297,0.005076142131979695,0.001976284584980237,prime_related,BL62FREQ,Shannon,blsm_mut_score,True
0.4682102628285356,0.19568333542853977,0.19711196673013273,0.4750016467953363,0.0,0.783410138248848,0.0,0.0,ibel_neoepi,onehot,Mask,mutation_score,True
